timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/21 21:19:14.992, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 4750, 16380, 17.73, 59
2026/06/21 21:19:16.025, 0, NVIDIA RTX 2000 Ada Generation, 78, 79, 4750, 16380, 31.40, 64
2026/06/21 21:19:17.061, 0, NVIDIA RTX 2000 Ada Generation, 79, 81, 4750, 16380, 54.18, 65
2026/06/21 21:19:18.096, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 56.72, 66
2026/06/21 21:19:19.130, 0, NVIDIA RTX 2000 Ada Generation, 91, 93, 4750, 16380, 57.76, 66
2026/06/21 21:19:20.167, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.07, 66
2026/06/21 21:19:21.204, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 57.09, 66
2026/06/21 21:19:22.240, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.87, 66
2026/06/21 21:19:23.275, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.76, 67
2026/06/21 21:19:24.310, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.51, 67
2026/06/21 21:19:25.346, 0, NVIDIA RTX 2000 Ada Generation, 86, 88, 4750, 16380, 56.69, 67
2026/06/21 21:19:26.378, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 57.22, 67
2026/06/21 21:19:27.412, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 57.53, 67
2026/06/21 21:19:28.448, 0, NVIDIA RTX 2000 Ada Generation, 81, 83, 4750, 16380, 57.09, 67
2026/06/21 21:19:29.484, 0, NVIDIA RTX 2000 Ada Generation, 84, 86, 4750, 16380, 56.96, 67
2026/06/21 21:19:30.517, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 56.83, 67
2026/06/21 21:19:31.553, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.97, 67
2026/06/21 21:19:32.584, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.31, 67
2026/06/21 21:19:33.616, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.42, 68
2026/06/21 21:19:34.646, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.40, 68
2026/06/21 21:19:35.676, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.38, 68
2026/06/21 21:19:36.708, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.49, 68
2026/06/21 21:19:37.740, 0, NVIDIA RTX 2000 Ada Generation, 90, 91, 4750, 16380, 57.90, 68
