timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/20 17:38:31.053, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 5913, 16380, 6.03, 42
2026/06/20 17:38:32.093, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 5913, 16380, 6.05, 42
2026/06/20 17:38:33.134, 0, NVIDIA RTX 2000 Ada Generation, 67, 66, 5915, 16380, 14.61, 45
2026/06/20 17:38:34.173, 0, NVIDIA RTX 2000 Ada Generation, 65, 65, 5915, 16380, 42.67, 47
2026/06/20 17:38:35.214, 0, NVIDIA RTX 2000 Ada Generation, 67, 67, 5915, 16380, 43.63, 48
2026/06/20 17:38:36.253, 0, NVIDIA RTX 2000 Ada Generation, 66, 67, 5915, 16380, 43.43, 49
2026/06/20 17:38:37.292, 0, NVIDIA RTX 2000 Ada Generation, 62, 62, 5915, 16380, 42.76, 49
2026/06/20 17:38:38.331, 0, NVIDIA RTX 2000 Ada Generation, 66, 67, 5915, 16380, 43.62, 49
2026/06/20 17:38:39.367, 0, NVIDIA RTX 2000 Ada Generation, 83, 84, 5915, 16380, 45.08, 50
2026/06/20 17:38:40.400, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 51.32, 51
2026/06/20 17:38:41.436, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 51.50, 51
2026/06/20 17:38:42.473, 0, NVIDIA RTX 2000 Ada Generation, 75, 76, 5915, 16380, 50.89, 51
2026/06/20 17:38:43.506, 0, NVIDIA RTX 2000 Ada Generation, 73, 74, 5915, 16380, 48.08, 52
2026/06/20 17:38:44.537, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 49.55, 52
2026/06/20 17:38:45.570, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 50.69, 53
2026/06/20 17:38:46.603, 0, NVIDIA RTX 2000 Ada Generation, 82, 84, 5915, 16380, 51.64, 53
2026/06/20 17:38:47.639, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 51.81, 53
2026/06/20 17:38:48.668, 0, NVIDIA RTX 2000 Ada Generation, 84, 86, 5915, 16380, 51.01, 53
2026/06/20 17:38:49.701, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 51.87, 54
2026/06/20 17:38:50.735, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 52.15, 54
2026/06/20 17:38:51.767, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.03, 54
2026/06/20 17:38:52.800, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.08, 55
2026/06/20 17:38:53.833, 0, NVIDIA RTX 2000 Ada Generation, 86, 87, 5915, 16380, 50.55, 55
2026/06/20 17:38:54.868, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 52.18, 55
2026/06/20 17:38:55.906, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 51.80, 55
2026/06/20 17:38:56.941, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.28, 56
2026/06/20 17:38:57.972, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.37, 56
2026/06/20 17:38:59.006, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.49, 56
2026/06/20 17:39:00.039, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 52.53, 56
2026/06/20 17:39:01.073, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.48, 57
2026/06/20 17:39:02.110, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 52.38, 57
2026/06/20 17:39:03.148, 0, NVIDIA RTX 2000 Ada Generation, 84, 85, 5915, 16380, 52.47, 57
2026/06/20 17:39:04.182, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 50.26, 57
2026/06/20 17:39:05.218, 0, NVIDIA RTX 2000 Ada Generation, 77, 78, 5915, 16380, 49.47, 57
