timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/10 02:29:35.458, 1, NVIDIA GeForce RTX 4070 SUPER, 87, 79, 4289, 12282, 142.12, 49
2026/06/10 02:29:36.507, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.26, 31
2026/06/10 02:29:36.507, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.78, 49
2026/06/10 02:29:37.525, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.41, 31
2026/06/10 02:29:37.526, 1, NVIDIA GeForce RTX 4070 SUPER, 87, 79, 4289, 12282, 142.18, 49
2026/06/10 02:29:38.546, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.40, 31
2026/06/10 02:29:38.547, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.44, 49
2026/06/10 02:29:39.565, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.41, 31
2026/06/10 02:29:39.565, 1, NVIDIA GeForce RTX 4070 SUPER, 87, 79, 4289, 12282, 141.74, 49
2026/06/10 02:29:40.585, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.43, 31
2026/06/10 02:29:40.586, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.41, 49
2026/06/10 02:29:41.605, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.46, 31
2026/06/10 02:29:41.606, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 79, 4289, 12282, 142.20, 49
2026/06/10 02:29:42.624, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.44, 31
2026/06/10 02:29:42.625, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.30, 49
2026/06/10 02:29:43.644, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.38, 31
2026/06/10 02:29:43.645, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 79, 4289, 12282, 142.53, 50
2026/06/10 02:29:44.663, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.27, 31
2026/06/10 02:29:44.663, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 143.14, 49
2026/06/10 02:29:45.681, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.32, 31
2026/06/10 02:29:45.682, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 80, 4289, 12282, 143.04, 50
2026/06/10 02:29:46.701, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.46, 31
2026/06/10 02:29:46.702, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.07, 50
2026/06/10 02:29:47.727, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.47, 31
2026/06/10 02:29:47.727, 1, NVIDIA GeForce RTX 4070 SUPER, 87, 79, 4289, 12282, 142.19, 50
2026/06/10 02:29:48.747, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.44, 31
2026/06/10 02:29:48.748, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.99, 50
2026/06/10 02:29:49.767, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.36, 31
2026/06/10 02:29:49.768, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 79, 4289, 12282, 142.96, 50
2026/06/10 02:29:50.785, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.31, 31
2026/06/10 02:29:50.786, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 143.12, 50
2026/06/10 02:29:51.805, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.34, 31
2026/06/10 02:29:51.805, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.86, 50
2026/06/10 02:29:52.830, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.38, 31
2026/06/10 02:29:52.831, 1, NVIDIA GeForce RTX 4070 SUPER, 68, 61, 4289, 12282, 139.06, 46
