timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/21 21:34:13.184, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 4727, 16380, 18.30, 61
2026/06/21 21:34:14.216, 0, NVIDIA RTX 2000 Ada Generation, 73, 75, 4727, 16380, 31.87, 66
2026/06/21 21:34:15.255, 0, NVIDIA RTX 2000 Ada Generation, 74, 76, 4727, 16380, 52.46, 66
2026/06/21 21:34:16.294, 0, NVIDIA RTX 2000 Ada Generation, 79, 80, 4727, 16380, 52.78, 66
2026/06/21 21:34:17.335, 0, NVIDIA RTX 2000 Ada Generation, 77, 78, 4727, 16380, 52.65, 67
2026/06/21 21:34:18.374, 0, NVIDIA RTX 2000 Ada Generation, 79, 81, 4727, 16380, 52.32, 67
2026/06/21 21:34:19.410, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 54.79, 68
2026/06/21 21:34:20.444, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.21, 68
2026/06/21 21:34:21.479, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.28, 68
2026/06/21 21:34:22.512, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.22, 68
2026/06/21 21:34:23.546, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.45, 69
2026/06/21 21:34:24.583, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.33, 69
2026/06/21 21:34:25.619, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.37, 69
2026/06/21 21:34:26.655, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.47, 69
2026/06/21 21:34:27.690, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.37, 69
2026/06/21 21:34:28.722, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.37, 69
2026/06/21 21:34:29.754, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.51, 69
2026/06/21 21:34:30.783, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.08, 69
2026/06/21 21:34:31.816, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.28, 69
2026/06/21 21:34:32.853, 0, NVIDIA RTX 2000 Ada Generation, 95, 93, 4727, 16380, 61.39, 69
2026/06/21 21:34:33.890, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.31, 69
2026/06/21 21:34:34.928, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 4727, 16380, 61.28, 69
2026/06/21 21:34:35.970, 0, NVIDIA RTX 2000 Ada Generation, 93, 92, 4727, 16380, 61.31, 69
2026/06/21 21:34:37.014, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 4727, 16380, 61.58, 69
