timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/21 21:14:36.852, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 4750, 16380, 17.80, 59
2026/06/21 21:14:37.884, 0, NVIDIA RTX 2000 Ada Generation, 76, 77, 4750, 16380, 31.59, 64
2026/06/21 21:14:38.924, 0, NVIDIA RTX 2000 Ada Generation, 80, 81, 4750, 16380, 52.99, 64
2026/06/21 21:14:39.965, 0, NVIDIA RTX 2000 Ada Generation, 71, 72, 4750, 16380, 52.52, 65
2026/06/21 21:14:41.005, 0, NVIDIA RTX 2000 Ada Generation, 80, 82, 4750, 16380, 52.82, 65
2026/06/21 21:14:42.043, 0, NVIDIA RTX 2000 Ada Generation, 75, 77, 4750, 16380, 52.11, 65
2026/06/21 21:14:43.083, 0, NVIDIA RTX 2000 Ada Generation, 74, 75, 4750, 16380, 52.35, 65
2026/06/21 21:14:44.125, 0, NVIDIA RTX 2000 Ada Generation, 73, 75, 4750, 16380, 52.65, 65
2026/06/21 21:14:45.166, 0, NVIDIA RTX 2000 Ada Generation, 77, 79, 4750, 16380, 52.72, 66
2026/06/21 21:14:46.206, 0, NVIDIA RTX 2000 Ada Generation, 79, 80, 4750, 16380, 52.94, 66
2026/06/21 21:14:47.245, 0, NVIDIA RTX 2000 Ada Generation, 78, 80, 4750, 16380, 53.11, 66
2026/06/21 21:14:48.280, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 54.75, 66
2026/06/21 21:14:49.314, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.67, 67
2026/06/21 21:14:50.346, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.91, 67
2026/06/21 21:14:51.381, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.76, 67
2026/06/21 21:14:52.415, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.72, 67
2026/06/21 21:14:53.448, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.74, 67
2026/06/21 21:14:54.482, 0, NVIDIA RTX 2000 Ada Generation, 91, 93, 4750, 16380, 58.03, 67
2026/06/21 21:14:55.513, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.58, 67
2026/06/21 21:14:56.549, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 56.70, 67
2026/06/21 21:14:57.583, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.85, 67
2026/06/21 21:14:58.617, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.90, 67
2026/06/21 21:14:59.653, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.62, 67
2026/06/21 21:15:00.686, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 56.91, 67
