timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/20 12:54:37.482, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 3531, 16380, 6.38, 44
2026/06/20 12:54:38.522, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 3531, 16380, 6.38, 44
2026/06/20 12:54:39.563, 0, NVIDIA RTX 2000 Ada Generation, 78, 80, 3533, 16380, 16.45, 48
2026/06/20 12:54:40.600, 0, NVIDIA RTX 2000 Ada Generation, 78, 80, 3533, 16380, 48.48, 50
2026/06/20 12:54:41.639, 0, NVIDIA RTX 2000 Ada Generation, 78, 80, 3533, 16380, 49.20, 51
2026/06/20 12:54:42.677, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 3533, 16380, 35.75, 47
2026/06/20 12:54:43.709, 0, NVIDIA RTX 2000 Ada Generation, 22, 22, 3535, 16380, 18.96, 48
2026/06/20 12:54:44.750, 0, NVIDIA RTX 2000 Ada Generation, 73, 75, 3535, 16380, 47.87, 51
2026/06/20 12:54:45.788, 0, NVIDIA RTX 2000 Ada Generation, 76, 78, 3535, 16380, 48.92, 52
2026/06/20 12:54:46.827, 0, NVIDIA RTX 2000 Ada Generation, 99, 95, 3535, 16380, 50.79, 53
2026/06/20 12:54:47.868, 0, NVIDIA RTX 2000 Ada Generation, 100, 97, 3535, 16380, 56.22, 54
2026/06/20 12:54:48.905, 0, NVIDIA RTX 2000 Ada Generation, 98, 94, 3535, 16380, 55.61, 54
2026/06/20 12:54:49.950, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 56.47, 55
2026/06/20 12:54:50.989, 0, NVIDIA RTX 2000 Ada Generation, 98, 93, 3535, 16380, 56.31, 55
2026/06/20 12:54:52.028, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.27, 55
2026/06/20 12:54:53.062, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.59, 56
2026/06/20 12:54:54.095, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.73, 56
2026/06/20 12:54:55.131, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.69, 56
2026/06/20 12:54:56.166, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.62, 57
2026/06/20 12:54:57.197, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.87, 57
2026/06/20 12:54:58.234, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.57, 57
2026/06/20 12:54:59.268, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.76, 57
2026/06/20 12:55:00.303, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.94, 58
2026/06/20 12:55:01.339, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 57.96, 58
2026/06/20 12:55:02.376, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.01, 58
2026/06/20 12:55:03.412, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.01, 58
2026/06/20 12:55:04.446, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.08, 59
2026/06/20 12:55:05.483, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.17, 59
2026/06/20 12:55:06.521, 0, NVIDIA RTX 2000 Ada Generation, 99, 98, 3535, 16380, 58.23, 59
2026/06/20 12:55:07.555, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.32, 59
2026/06/20 12:55:08.590, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.25, 60
2026/06/20 12:55:09.626, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.26, 60
2026/06/20 12:55:10.658, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.44, 60
2026/06/20 12:55:11.694, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.28, 60
2026/06/20 12:55:12.727, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 58.14, 60
2026/06/20 12:55:13.765, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.54, 61
2026/06/20 12:55:14.801, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.49, 61
2026/06/20 12:55:15.840, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 58.46, 61
2026/06/20 12:55:16.872, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 58.75, 61
2026/06/20 12:55:17.906, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.55, 62
2026/06/20 12:55:18.942, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.76, 62
2026/06/20 12:55:19.981, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.96, 62
2026/06/20 12:55:21.017, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.80, 62
2026/06/20 12:55:22.052, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.79, 62
2026/06/20 12:55:23.090, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.08, 63
2026/06/20 12:55:24.122, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.96, 63
2026/06/20 12:55:25.159, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 58.96, 63
2026/06/20 12:55:26.194, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.03, 63
2026/06/20 12:55:27.229, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.10, 63
2026/06/20 12:55:28.265, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.05, 63
2026/06/20 12:55:29.300, 0, NVIDIA RTX 2000 Ada Generation, 99, 98, 3535, 16380, 59.26, 64
2026/06/20 12:55:30.339, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.31, 64
2026/06/20 12:55:31.380, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 59.29, 64
2026/06/20 12:55:32.435, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.31, 64
2026/06/20 12:55:33.474, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.49, 64
2026/06/20 12:55:34.517, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.45, 64
2026/06/20 12:55:35.562, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.47, 65
2026/06/20 12:55:36.600, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.54, 65
2026/06/20 12:55:37.637, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.44, 65
2026/06/20 12:55:38.673, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.42, 65
2026/06/20 12:55:39.708, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.62, 65
2026/06/20 12:55:40.743, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.67, 65
2026/06/20 12:55:41.778, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.63, 66
2026/06/20 12:55:42.814, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 59.87, 66
2026/06/20 12:55:43.849, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.78, 66
2026/06/20 12:55:44.885, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.84, 66
2026/06/20 12:55:45.924, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.95, 66
2026/06/20 12:55:46.957, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.88, 66
2026/06/20 12:55:47.994, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 59.91, 66
2026/06/20 12:55:49.028, 0, NVIDIA RTX 2000 Ada Generation, 99, 98, 3535, 16380, 60.07, 66
2026/06/20 12:55:50.064, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.10, 67
2026/06/20 12:55:51.103, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.15, 67
2026/06/20 12:55:52.138, 0, NVIDIA RTX 2000 Ada Generation, 99, 98, 3535, 16380, 60.22, 67
2026/06/20 12:55:53.171, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.26, 67
2026/06/20 12:55:54.205, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.28, 67
2026/06/20 12:55:55.243, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.28, 67
2026/06/20 12:55:56.280, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.32, 67
2026/06/20 12:55:57.314, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.32, 67
2026/06/20 12:55:58.352, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.40, 67
2026/06/20 12:55:59.388, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 60.49, 68
2026/06/20 12:56:00.422, 0, NVIDIA RTX 2000 Ada Generation, 100, 98, 3535, 16380, 60.29, 68
2026/06/20 12:56:01.459, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.37, 68
2026/06/20 12:56:02.497, 0, NVIDIA RTX 2000 Ada Generation, 100, 99, 3535, 16380, 60.61, 68
2026/06/20 12:56:03.534, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 3535, 16380, 30.19, 62
2026/06/20 12:56:04.561, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 2, 16380, 21.98, 61
2026/06/20 12:56:05.586, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 2, 16380, 20.68, 61
2026/06/20 12:56:06.611, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 2, 16380, 21.34, 61
