timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/20 17:29:19.892, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 2960, 16380, 17.35, 58
2026/06/20 17:29:20.924, 0, NVIDIA RTX 2000 Ada Generation, 64, 65, 2960, 16380, 28.92, 62
2026/06/20 17:29:21.961, 0, NVIDIA RTX 2000 Ada Generation, 65, 65, 2960, 16380, 46.47, 63
2026/06/20 17:29:23.004, 0, NVIDIA RTX 2000 Ada Generation, 64, 65, 2960, 16380, 46.64, 63
2026/06/20 17:29:24.041, 0, NVIDIA RTX 2000 Ada Generation, 64, 65, 2960, 16380, 46.51, 63
2026/06/20 17:29:25.083, 0, NVIDIA RTX 2000 Ada Generation, 66, 66, 2960, 16380, 46.66, 63
2026/06/20 17:29:26.124, 0, NVIDIA RTX 2000 Ada Generation, 66, 67, 2960, 16380, 47.52, 63
2026/06/20 17:29:27.163, 0, NVIDIA RTX 2000 Ada Generation, 66, 67, 2960, 16380, 47.38, 63
2026/06/20 17:29:28.198, 0, NVIDIA RTX 2000 Ada Generation, 86, 87, 2960, 16380, 50.56, 64
2026/06/20 17:29:29.233, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 2960, 16380, 54.64, 65
2026/06/20 17:29:30.266, 0, NVIDIA RTX 2000 Ada Generation, 80, 82, 2960, 16380, 55.10, 65
2026/06/20 17:29:31.300, 0, NVIDIA RTX 2000 Ada Generation, 76, 77, 2960, 16380, 51.88, 65
2026/06/20 17:29:32.331, 0, NVIDIA RTX 2000 Ada Generation, 77, 78, 2960, 16380, 52.01, 65
2026/06/20 17:29:33.367, 0, NVIDIA RTX 2000 Ada Generation, 84, 86, 2960, 16380, 52.06, 65
2026/06/20 17:29:34.402, 0, NVIDIA RTX 2000 Ada Generation, 75, 75, 2960, 16380, 54.31, 65
2026/06/20 17:29:35.432, 0, NVIDIA RTX 2000 Ada Generation, 75, 76, 2960, 16380, 51.91, 65
2026/06/20 17:29:36.463, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 2960, 16380, 54.82, 65
2026/06/20 17:29:37.495, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 2960, 16380, 55.16, 66
2026/06/20 17:29:38.527, 0, NVIDIA RTX 2000 Ada Generation, 83, 84, 2960, 16380, 55.31, 66
