timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/10 02:31:41.460, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 4.55, 31
2026/06/10 02:31:41.461, 1, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4285, 12282, 28.69, 38
2026/06/10 02:31:42.483, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 4.72, 31
2026/06/10 02:31:42.484, 1, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4285, 12282, 28.60, 38
2026/06/10 02:31:43.505, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 4.97, 31
2026/06/10 02:31:43.506, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 79, 4289, 12282, 63.17, 44
2026/06/10 02:31:44.525, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.25, 31
2026/06/10 02:31:44.526, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 140.40, 45
2026/06/10 02:31:45.548, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.50, 31
2026/06/10 02:31:45.549, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 141.33, 45
2026/06/10 02:31:46.567, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.47, 31
2026/06/10 02:31:46.567, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 141.42, 45
2026/06/10 02:31:47.585, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.47, 31
2026/06/10 02:31:47.586, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.02, 46
2026/06/10 02:31:48.605, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.46, 31
2026/06/10 02:31:48.606, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 141.99, 46
2026/06/10 02:31:49.623, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.46, 31
2026/06/10 02:31:49.624, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 141.96, 46
2026/06/10 02:31:50.642, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.39, 31
2026/06/10 02:31:50.643, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 141.89, 46
2026/06/10 02:31:51.661, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.38, 31
2026/06/10 02:31:51.662, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.47, 46
2026/06/10 02:31:52.682, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.41, 31
2026/06/10 02:31:52.682, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.44, 47
2026/06/10 02:31:53.701, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.39, 31
2026/06/10 02:31:53.701, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.90, 47
2026/06/10 02:31:54.743, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.39, 31
2026/06/10 02:31:54.744, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 79, 4289, 12282, 142.42, 47
2026/06/10 02:31:55.762, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.36, 31
2026/06/10 02:31:55.763, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.69, 47
2026/06/10 02:31:56.782, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.38, 31
2026/06/10 02:31:56.783, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.65, 47
2026/06/10 02:31:57.803, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.44, 31
2026/06/10 02:31:57.804, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.60, 47
2026/06/10 02:31:58.824, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.49, 31
2026/06/10 02:31:58.824, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.83, 47
2026/06/10 02:31:59.844, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.40, 31
2026/06/10 02:31:59.845, 1, NVIDIA GeForce RTX 4070 SUPER, 88, 80, 4289, 12282, 142.57, 48
2026/06/10 02:32:00.863, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.38, 31
2026/06/10 02:32:00.864, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.40, 48
2026/06/10 02:32:01.883, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.49, 31
2026/06/10 02:32:01.884, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 80, 4289, 12282, 142.36, 48
2026/06/10 02:32:02.904, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.58, 31
2026/06/10 02:32:02.905, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.55, 48
2026/06/10 02:32:03.925, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.66, 31
2026/06/10 02:32:03.926, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.69, 48
2026/06/10 02:32:04.946, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.59, 31
2026/06/10 02:32:04.947, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.75, 48
2026/06/10 02:32:05.997, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.50, 31
2026/06/10 02:32:05.998, 1, NVIDIA GeForce RTX 4070 SUPER, 90, 81, 4289, 12282, 142.77, 49
2026/06/10 02:32:07.017, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.55, 31
2026/06/10 02:32:07.017, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 143.07, 49
2026/06/10 02:32:08.035, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.59, 31
2026/06/10 02:32:08.036, 1, NVIDIA GeForce RTX 4070 SUPER, 89, 81, 4289, 12282, 142.76, 49
2026/06/10 02:32:09.055, 0, NVIDIA GeForce RTX 4070 SUPER, 0, 0, 4, 12282, 5.47, 31
