timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/21 21:25:36.939, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 4750, 16380, 17.77, 59
2026/06/21 21:25:37.972, 0, NVIDIA RTX 2000 Ada Generation, 80, 82, 4750, 16380, 31.26, 64
2026/06/21 21:25:39.008, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 56.89, 65
2026/06/21 21:25:40.041, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.16, 66
2026/06/21 21:25:41.074, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.54, 66
2026/06/21 21:25:42.108, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.61, 66
2026/06/21 21:25:43.143, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.17, 66
2026/06/21 21:25:44.177, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.91, 67
2026/06/21 21:25:45.211, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.67, 67
2026/06/21 21:25:46.247, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 4750, 16380, 56.89, 67
2026/06/21 21:25:47.281, 0, NVIDIA RTX 2000 Ada Generation, 89, 90, 4750, 16380, 58.13, 67
2026/06/21 21:25:48.318, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 58.07, 67
2026/06/21 21:25:49.352, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.04, 67
2026/06/21 21:25:50.388, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.79, 67
2026/06/21 21:25:51.421, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 58.08, 67
2026/06/21 21:25:52.453, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.06, 67
2026/06/21 21:25:53.484, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 4750, 16380, 57.87, 67
2026/06/21 21:25:54.511, 0, NVIDIA RTX 2000 Ada Generation, 78, 80, 4750, 16380, 57.46, 67
2026/06/21 21:25:55.543, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 57.71, 68
2026/06/21 21:25:56.575, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.51, 68
2026/06/21 21:25:57.605, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 58.44, 68
2026/06/21 21:25:58.638, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.33, 68
2026/06/21 21:25:59.672, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 58.17, 68
2026/06/21 21:26:00.703, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.43, 68
2026/06/21 21:26:01.739, 0, NVIDIA RTX 2000 Ada Generation, 88, 89, 4750, 16380, 58.41, 68
2026/06/21 21:26:02.774, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.69, 68
2026/06/21 21:26:03.808, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.18, 68
2026/06/21 21:26:04.842, 0, NVIDIA RTX 2000 Ada Generation, 89, 92, 4750, 16380, 58.40, 68
2026/06/21 21:26:05.879, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 57.83, 68
2026/06/21 21:26:06.911, 0, NVIDIA RTX 2000 Ada Generation, 86, 88, 4750, 16380, 57.96, 68
2026/06/21 21:26:07.944, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.57, 68
2026/06/21 21:26:08.979, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.62, 69
2026/06/21 21:26:10.011, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.52, 69
2026/06/21 21:26:11.046, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.83, 69
2026/06/21 21:26:12.082, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 58.46, 69
2026/06/21 21:26:13.117, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.72, 69
2026/06/21 21:26:14.151, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.56, 69
2026/06/21 21:26:15.183, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.25, 69
2026/06/21 21:26:16.213, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.98, 69
2026/06/21 21:26:17.247, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.66, 69
2026/06/21 21:26:18.283, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.01, 69
2026/06/21 21:26:19.314, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.61, 69
2026/06/21 21:26:20.348, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.53, 69
2026/06/21 21:26:21.382, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.61, 69
2026/06/21 21:26:22.416, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.74, 69
2026/06/21 21:26:23.450, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 57.94, 69
2026/06/21 21:26:24.485, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.01, 69
2026/06/21 21:26:25.518, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.83, 69
2026/06/21 21:26:26.552, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.21, 69
2026/06/21 21:26:27.585, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.77, 69
2026/06/21 21:26:28.618, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.91, 70
2026/06/21 21:26:29.652, 0, NVIDIA RTX 2000 Ada Generation, 86, 88, 4750, 16380, 58.82, 69
2026/06/21 21:26:30.685, 0, NVIDIA RTX 2000 Ada Generation, 86, 88, 4750, 16380, 58.59, 70
2026/06/21 21:26:31.724, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.85, 70
2026/06/21 21:26:32.758, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.28, 70
2026/06/21 21:26:33.794, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.33, 70
2026/06/21 21:26:34.827, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.05, 70
2026/06/21 21:26:35.858, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 59.09, 70
2026/06/21 21:26:36.893, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.09, 70
2026/06/21 21:26:37.926, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.89, 70
2026/06/21 21:26:38.959, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 58.46, 70
2026/06/21 21:26:39.994, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 57.87, 70
2026/06/21 21:26:41.028, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 58.37, 70
2026/06/21 21:26:42.063, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 58.97, 70
2026/06/21 21:26:43.094, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.17, 70
2026/06/21 21:26:44.127, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.26, 70
2026/06/21 21:26:45.160, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 59.24, 70
2026/06/21 21:26:46.194, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 59.25, 70
2026/06/21 21:26:47.226, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.30, 70
2026/06/21 21:26:48.266, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.28, 70
2026/06/21 21:26:49.307, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.30, 70
2026/06/21 21:26:50.343, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.31, 70
2026/06/21 21:26:51.384, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 58.56, 70
2026/06/21 21:26:52.419, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 4750, 16380, 58.80, 70
2026/06/21 21:26:53.454, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 4750, 16380, 58.15, 70
2026/06/21 21:26:54.490, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 58.44, 70
2026/06/21 21:26:55.526, 0, NVIDIA RTX 2000 Ada Generation, 86, 88, 4750, 16380, 58.12, 70
2026/06/21 21:26:56.561, 0, NVIDIA RTX 2000 Ada Generation, 87, 89, 4750, 16380, 58.27, 70
2026/06/21 21:26:57.593, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 4750, 16380, 58.63, 70
2026/06/21 21:26:58.630, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 4750, 16380, 59.06, 70
2026/06/21 21:26:59.661, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 4750, 16380, 59.16, 70
2026/06/21 21:27:00.692, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 4750, 16380, 55.49, 67
