timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/20 12:12:42.903, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 1768, 16380, 6.34, 45
2026/06/20 12:12:43.942, 0, NVIDIA RTX 2000 Ada Generation, 0, 3, 1768, 16380, 6.34, 45
2026/06/20 12:12:44.988, 0, NVIDIA RTX 2000 Ada Generation, 77, 78, 1770, 16380, 13.40, 49
2026/06/20 12:12:46.028, 0, NVIDIA RTX 2000 Ada Generation, 77, 79, 1770, 16380, 48.34, 51
2026/06/20 12:12:47.066, 0, NVIDIA RTX 2000 Ada Generation, 89, 92, 1770, 16380, 51.24, 53
2026/06/20 12:12:48.100, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 1770, 16380, 53.77, 53
2026/06/20 12:12:49.134, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.10, 53
2026/06/20 12:12:50.166, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 53.86, 54
2026/06/20 12:12:51.200, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 1770, 16380, 54.49, 54
2026/06/20 12:12:52.234, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.19, 55
2026/06/20 12:12:53.270, 0, NVIDIA RTX 2000 Ada Generation, 82, 84, 1770, 16380, 53.93, 55
2026/06/20 12:12:54.303, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 1770, 16380, 54.52, 55
2026/06/20 12:12:55.334, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 1770, 16380, 54.76, 56
2026/06/20 12:12:56.367, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 55.02, 56
2026/06/20 12:12:57.401, 0, NVIDIA RTX 2000 Ada Generation, 89, 90, 1770, 16380, 54.73, 56
2026/06/20 12:12:58.436, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 54.53, 56
2026/06/20 12:12:59.469, 0, NVIDIA RTX 2000 Ada Generation, 90, 91, 1770, 16380, 54.92, 57
2026/06/20 12:13:00.503, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.84, 57
2026/06/20 12:13:01.533, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 54.70, 57
2026/06/20 12:13:02.567, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 1770, 16380, 54.33, 57
2026/06/20 12:13:03.604, 0, NVIDIA RTX 2000 Ada Generation, 86, 87, 1770, 16380, 54.06, 57
2026/06/20 12:13:04.637, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.85, 58
2026/06/20 12:13:05.663, 0, NVIDIA RTX 2000 Ada Generation, 89, 91, 1770, 16380, 54.55, 58
2026/06/20 12:13:06.697, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.88, 58
2026/06/20 12:13:07.732, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 54.49, 59
2026/06/20 12:13:08.770, 0, NVIDIA RTX 2000 Ada Generation, 83, 85, 1770, 16380, 54.80, 58
2026/06/20 12:13:09.802, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 54.17, 59
2026/06/20 12:13:10.835, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.43, 59
2026/06/20 12:13:11.867, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 54.26, 59
2026/06/20 12:13:12.904, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 55.36, 60
2026/06/20 12:13:13.937, 0, NVIDIA RTX 2000 Ada Generation, 90, 92, 1770, 16380, 55.20, 60
2026/06/20 12:13:14.973, 0, NVIDIA RTX 2000 Ada Generation, 88, 90, 1770, 16380, 55.04, 60
