timestamp,gpu_index,name,util_gpu_pct,util_mem_pct,memory_used_mib,memory_total_mib,power_w,temp_c
2026/06/20 17:41:57.763, 0, NVIDIA RTX 2000 Ada Generation, 0, 0, 5915, 16380, 18.09, 62
2026/06/20 17:41:58.797, 0, NVIDIA RTX 2000 Ada Generation, 66, 66, 5915, 16380, 29.11, 66
2026/06/20 17:41:59.833, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 48.74, 67
2026/06/20 17:42:00.869, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 54.99, 68
2026/06/20 17:42:01.909, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 54.79, 68
2026/06/20 17:42:02.944, 0, NVIDIA RTX 2000 Ada Generation, 86, 87, 5915, 16380, 54.16, 68
2026/06/20 17:42:03.978, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 55.41, 68
2026/06/20 17:42:05.012, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 54.61, 68
2026/06/20 17:42:06.047, 0, NVIDIA RTX 2000 Ada Generation, 85, 87, 5915, 16380, 55.61, 69
2026/06/20 17:42:07.081, 0, NVIDIA RTX 2000 Ada Generation, 84, 85, 5915, 16380, 55.52, 69
2026/06/20 17:42:08.116, 0, NVIDIA RTX 2000 Ada Generation, 84, 85, 5915, 16380, 55.65, 68
2026/06/20 17:42:09.151, 0, NVIDIA RTX 2000 Ada Generation, 84, 86, 5915, 16380, 55.55, 69
2026/06/20 17:42:10.190, 0, NVIDIA RTX 2000 Ada Generation, 84, 86, 5915, 16380, 55.70, 69
2026/06/20 17:42:11.224, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 55.67, 69
2026/06/20 17:42:12.258, 0, NVIDIA RTX 2000 Ada Generation, 85, 86, 5915, 16380, 55.79, 69
2026/06/20 17:42:13.292, 0, NVIDIA RTX 2000 Ada Generation, 84, 85, 5915, 16380, 55.77, 69
2026/06/20 17:42:14.331, 0, NVIDIA RTX 2000 Ada Generation, 84, 85, 5915, 16380, 55.78, 69
